com.android.connectivity.metrics_events__id,0,0
com.android.connectivity.metrics_events_event_tag,1,0
com.android.documentsui_recents_locale,0,0
com.android.documentsui_recents_stack,0,0
com.android.documentsui_recents_root_id,0,0
com.android.documentsui_recents_mode,0,0
com.android.documentsui_recents_sortorder,0,0
com.android.documentsui_recents_stack,0,0
com.android.providers.calendar_calendar_locale,0,0
com.android.providers.calendar_calendar__id,0,0
com.android.providers.calendar_calendar_account_type,0,0
com.android.providers.calendar_calendar_version,0,0
com.android.providers.calendar_calendar_account_type,0,0
com.android.providers.calendar_calendar_color_type,0,0
com.android.providers.calendar_calendar_color_index,0,0
com.android.providers.calendar_calendar_color,1,0
com.android.providers.calendar_calendar_account_type,0,0
com.android.providers.calendar_calendar__sync_id,0,0
com.android.providers.calendar_calendar_dirty,0,0
com.android.providers.calendar_calendar_mutators,0,0
com.android.providers.calendar_calendar_calendar_color_index,0,0
com.android.providers.calendar_calendar_visible,0,0
com.android.providers.calendar_calendar_sync_events,0,0
com.android.providers.calendar_calendar_owneraccount,1,0
com.android.providers.calendar_calendar_canpartiallyupdate,0,0
com.android.providers.calendar_calendar_maxreminders,1,0
com.android.providers.calendar_calendar_allowedreminders,1,0
com.android.providers.calendar_calendar_allowedavailability,1,0
com.android.providers.calendar_calendar_deleted,0,0
com.android.providers.calendar_calendar_cal_sync1,0,0
com.android.providers.calendar_calendar_cal_sync2,0,0
com.android.providers.calendar_calendar_cal_sync3,0,0
com.android.providers.calendar_calendar_cal_sync5,0,0
com.android.providers.calendar_calendar_cal_sync6,0,0
com.android.providers.calendar_calendar_cal_sync7,0,0
com.android.providers.calendar_calendar_cal_sync8,0,0
com.android.providers.calendar_calendar_cal_sync10,0,0
com.android.providers.calendar_calendar__id,0,0
com.android.providers.calendar_calendar__sync_id,0,0
com.android.providers.calendar_calendar_dirty,0,0
com.android.providers.calendar_calendar_lastsynced,0,0
com.android.providers.calendar_calendar_description,0,0
com.android.providers.calendar_calendar_eventcolor,0,0
com.android.providers.calendar_calendar_eventcolor_index,0,0
com.android.providers.calendar_calendar_selfattendeestatus,0,0
com.android.providers.calendar_calendar_allday,1,0
com.android.providers.calendar_calendar_accesslevel,0,0
com.android.providers.calendar_calendar_availability,0,0
com.android.providers.calendar_calendar_hasextendedproperties,1,0
com.android.providers.calendar_calendar_rrule,0,0
com.android.providers.calendar_calendar_rdate,0,0
com.android.providers.calendar_calendar_exrule,0,0
com.android.providers.calendar_calendar_original_id,1,0
com.android.providers.calendar_calendar_original_sync_id,0,0
com.android.providers.calendar_calendar_originalinstancetime,1,0
com.android.providers.calendar_calendar_originalallday,1,0
com.android.providers.calendar_calendar_guestscanmodify,1,0
com.android.providers.calendar_calendar_deleted,0,0
com.android.providers.calendar_calendar_customapppackage,1,0
com.android.providers.calendar_calendar_customappuri,1,0
com.android.providers.calendar_calendar_sync_data1,0,0
com.android.providers.calendar_calendar_sync_data2,0,0
com.android.providers.calendar_calendar_sync_data3,0,0
com.android.providers.calendar_calendar_sync_data4,0,0
com.android.providers.calendar_calendar_sync_data6,0,0
com.android.providers.calendar_calendar_sync_data7,0,0
com.android.providers.calendar_calendar_sync_data8,0,0
com.android.providers.calendar_calendar_sync_data9,0,0
com.android.providers.calendar_calendar_seq,0,0
com.android.providers.calendar_calendar__id,0,0
com.android.providers.calendar_calendar__id,0,0
com.android.providers.calendar_calendar__id,0,0
com.android.providers.calendar_calendar__id,0,0
com.android.providers.calendar_calendar_attendeeidnamespace,0,0
com.android.providers.calendar_calendar__id,0,0
com.android.providers.calendar_calendar_method,0,0
com.android.providers.calendar_calendar_state,0,0
com.android.providers.calendar_calendar__id,0,0
com.android.providers.contacts_calllog_locale,0,0
com.android.providers.contacts_calllog_property_key,0,0
com.android.providers.contacts_calllog__id,0,0
com.android.providers.contacts_calllog_number,1,0
com.android.providers.contacts_calllog_presentation,1,0
com.android.providers.contacts_calllog_post_dial_digits,0,0
com.android.providers.contacts_calllog_data_usage,1,0
com.android.providers.contacts_calllog_type,0,0
com.android.providers.contacts_calllog_features,1,0
com.android.providers.contacts_calllog_phone_account_hidden,0,0
com.android.providers.contacts_calllog_new,1,0
com.android.providers.contacts_calllog_numbertype,0,0
com.android.providers.contacts_calllog_numberlabel,0,0
com.android.providers.contacts_calllog_countryiso,1,0
com.android.providers.contacts_calllog_is_read,0,0
com.android.providers.contacts_calllog_geocoded_location,1,0
com.android.providers.contacts_calllog_lookup_uri,1,0
com.android.providers.contacts_calllog_formatted_number,1,0
com.android.providers.contacts_calllog_last_modified,1,0
com.android.providers.contacts_calllog__data,0,0
com.android.providers.contacts_calllog_has_content,1,0
com.android.providers.contacts_calllog_mime_type,0,0
com.android.providers.contacts_calllog_transcription,1,0
com.android.providers.contacts_calllog_state,1,0
com.android.providers.contacts_calllog_dirty,0,0
com.android.providers.contacts_calllog_deleted,0,0
com.android.providers.contacts_calllog__id,0,0
com.android.providers.contacts_calllog_settings_uri,1,0
com.android.providers.contacts_calllog_voicemail_access_uri,1,0
com.android.providers.contacts_calllog_configuration_state,0,0
com.android.providers.contacts_calllog_notification_channel_state,0,0
com.android.providers.contacts_calllog_quota_occupied,0,0
com.android.providers.contacts_calllog_quota_total,0,0
com.android.providers.contacts_contacts2_locale,0,0
com.android.providers.contacts_contacts2_account_type,0,0
com.android.providers.contacts_contacts2_version,0,0
com.android.providers.contacts_contacts2_property_key,0,0
com.android.providers.contacts_contacts2_property_value,0,0
com.android.providers.contacts_contacts2_account_type,0,0
com.android.providers.contacts_contacts2_data_set,0,0
com.android.providers.contacts_contacts2_seq,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_lookup,0,0
com.android.providers.contacts_contacts2_status_update_id,0,0
com.android.providers.contacts_contacts2_contact_last_updated_timestamp,1,0
com.android.providers.contacts_contacts2_contact_deleted_timestamp,1,0
com.android.providers.contacts_contacts2_backup_id,0,0
com.android.providers.contacts_contacts2_raw_contact_is_read_only,0,0
com.android.providers.contacts_contacts2_version,0,0
com.android.providers.contacts_contacts2_dirty,0,0
com.android.providers.contacts_contacts2_metadata_dirty,0,0
com.android.providers.contacts_contacts2_aggregation_mode,0,0
com.android.providers.contacts_contacts2_aggregation_needed,0,0
com.android.providers.contacts_contacts2_custom_ringtone,0,0
com.android.providers.contacts_contacts2_sort_key,0,0
com.android.providers.contacts_contacts2_phonebook_label,1,0
com.android.providers.contacts_contacts2_phonebook_bucket,1,0
com.android.providers.contacts_contacts2_sort_key_alt,0,0
com.android.providers.contacts_contacts2_phonebook_bucket_alt,0,0
com.android.providers.contacts_contacts2_name_verified,0,0
com.android.providers.contacts_contacts2_sync1,0,0
com.android.providers.contacts_contacts2_sync2,0,0
com.android.providers.contacts_contacts2_sync4,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_raw_contact_id,1,0
com.android.providers.contacts_contacts2_res_package,1,0
com.android.providers.contacts_contacts2_label,0,0
com.android.providers.contacts_contacts2_stream_item_sync1,0,0
com.android.providers.contacts_contacts2_stream_item_sync2,0,0
com.android.providers.contacts_contacts2_stream_item_sync3,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_stream_item_id,0,0
com.android.providers.contacts_contacts2_sort_index,0,0
com.android.providers.contacts_contacts2_stream_item_photo_sync1,0,0
com.android.providers.contacts_contacts2_stream_item_photo_sync3,0,0
com.android.providers.contacts_contacts2_stream_item_photo_sync4,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_height,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_mimetype,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_raw_contact_id,0,0
com.android.providers.contacts_contacts2_hash_id,0,0
com.android.providers.contacts_contacts2_is_read_only,0,0
com.android.providers.contacts_contacts2_is_primary,0,0
com.android.providers.contacts_contacts2_data_version,0,0
com.android.providers.contacts_contacts2_data1,0,0
com.android.providers.contacts_contacts2_data2,0,0
com.android.providers.contacts_contacts2_data3,0,0
com.android.providers.contacts_contacts2_data5,0,0
com.android.providers.contacts_contacts2_data6,0,0
com.android.providers.contacts_contacts2_data7,0,0
com.android.providers.contacts_contacts2_data8,0,0
com.android.providers.contacts_contacts2_data10,0,0
com.android.providers.contacts_contacts2_data11,0,0
com.android.providers.contacts_contacts2_data12,0,0
com.android.providers.contacts_contacts2_data13,0,0
com.android.providers.contacts_contacts2_data15,0,0
com.android.providers.contacts_contacts2_data_sync1,0,0
com.android.providers.contacts_contacts2_data_sync2,0,0
com.android.providers.contacts_contacts2_data_sync3,0,0
com.android.providers.contacts_contacts2_carrier_presence,0,0
com.android.providers.contacts_contacts2_raw_contact_id,0,0
com.android.providers.contacts_contacts2_min_match,0,0
com.android.providers.contacts_contacts2_raw_contact_id,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_version,0,0
com.android.providers.contacts_contacts2_dirty,0,0
com.android.providers.contacts_contacts2_title_res,0,0
com.android.providers.contacts_contacts2_deleted,0,0
com.android.providers.contacts_contacts2_group_visible,0,0
com.android.providers.contacts_contacts2_should_sync,0,0
com.android.providers.contacts_contacts2_auto_add,0,0
com.android.providers.contacts_contacts2_group_is_read_only,0,0
com.android.providers.contacts_contacts2_sync1,0,0
com.android.providers.contacts_contacts2_sync2,0,0
com.android.providers.contacts_contacts2_sync3,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_type,0,0
com.android.providers.contacts_contacts2_account_type,0,0
com.android.providers.contacts_contacts2_data_set,0,0
com.android.providers.contacts_contacts2_should_sync,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_status_update_data_id,0,0
com.android.providers.contacts_contacts2_status_ts,0,0
com.android.providers.contacts_contacts2_status_res_package,1,0
com.android.providers.contacts_contacts2_status_label,0,0
com.android.providers.contacts_contacts2_status_icon,0,0
com.android.providers.contacts_contacts2_authority,1,0
com.android.providers.contacts_contacts2_exportsupport,0,0
com.android.providers.contacts_contacts2_shortcutsupport,0,0
com.android.providers.contacts_contacts2_photosupport,0,0
com.android.providers.contacts_contacts2_usage_type,0,0
com.android.providers.contacts_contacts2_times_used,0,0
com.android.providers.contacts_contacts2_last_time_used,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_deleted,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2_expiration,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2__id,0,0
com.android.providers.contacts_contacts2__sync_account,0,0
com.android.providers.contacts_contacts2__sync_account_type,0,0
com.android.providers.contacts_contacts2_tbl,0,0
com.android.providers.contacts_contacts2_stat,0,0
com.android.providers.contacts_contacts2_tokens,0,0
com.android.providers.contacts_contacts2_c3tokens,0,0
com.android.providers.contacts_contacts2_blockid,0,0
com.android.providers.contacts_contacts2_level,0,0
com.android.providers.contacts_contacts2_idx,0,0
com.android.providers.contacts_contacts2_start_block,0,0
com.android.providers.contacts_contacts2_leaves_end_block,0,0
com.android.providers.contacts_contacts2_root,0,0
com.android.providers.contacts_contacts2_id,1,0
com.android.providers.contacts_profile_locale,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_version,0,0
com.android.providers.contacts_profile_property_key,1,0
com.android.providers.contacts_profile_property_value,1,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_data_set,0,0
com.android.providers.contacts_profile_seq,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_custom_ringtone,1,0
com.android.providers.contacts_profile_status_update_id,0,0
com.android.providers.contacts_profile_contact_last_updated_timestamp,1,0
com.android.providers.contacts_profile_contact_deleted_timestamp,1,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_raw_contact_is_read_only,0,0
com.android.providers.contacts_profile_version,0,0
com.android.providers.contacts_profile_dirty,0,0
com.android.providers.contacts_profile_deleted,0,0
com.android.providers.contacts_profile_aggregation_mode,0,0
com.android.providers.contacts_profile_aggregation_needed,0,0
com.android.providers.contacts_profile_custom_ringtone,1,0
com.android.providers.contacts_profile_phonetic_name_style,0,0
com.android.providers.contacts_profile_phonebook_label,1,0
com.android.providers.contacts_profile_phonebook_bucket,1,0
com.android.providers.contacts_profile_sort_key_alt,0,0
com.android.providers.contacts_profile_phonebook_label_alt,0,0
com.android.providers.contacts_profile_name_verified,0,0
com.android.providers.contacts_profile_sync1,0,0
com.android.providers.contacts_profile_sync2,0,0
com.android.providers.contacts_profile_sync3,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_raw_contact_id,0,0
com.android.providers.contacts_profile_res_package,1,0
com.android.providers.contacts_profile_icon,0,0
com.android.providers.contacts_profile_stream_item_sync1,0,0
com.android.providers.contacts_profile_stream_item_sync2,0,0
com.android.providers.contacts_profile_stream_item_sync3,0,0
com.android.providers.contacts_profile_stream_item_sync4,0,0
com.android.providers.contacts_profile_stream_item_id,0,0
com.android.providers.contacts_profile_sort_index,0,0
com.android.providers.contacts_profile_stream_item_photo_sync1,0,0
com.android.providers.contacts_profile_stream_item_photo_sync2,0,0
com.android.providers.contacts_profile_stream_item_photo_sync4,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_height,0,0
com.android.providers.contacts_profile_width,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_mimetype,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_mimetype_id,0,0
com.android.providers.contacts_profile_hash_id,0,0
com.android.providers.contacts_profile_is_read_only,0,0
com.android.providers.contacts_profile_is_primary,0,0
com.android.providers.contacts_profile_is_super_primary,0,0
com.android.providers.contacts_profile_data1,0,0
com.android.providers.contacts_profile_data2,0,0
com.android.providers.contacts_profile_data3,0,0
com.android.providers.contacts_profile_data4,0,0
com.android.providers.contacts_profile_data6,0,0
com.android.providers.contacts_profile_data7,0,0
com.android.providers.contacts_profile_data8,0,0
com.android.providers.contacts_profile_data9,0,0
com.android.providers.contacts_profile_data11,0,0
com.android.providers.contacts_profile_data12,0,0
com.android.providers.contacts_profile_data13,0,0
com.android.providers.contacts_profile_data14,0,0
com.android.providers.contacts_profile_data_sync1,0,0
com.android.providers.contacts_profile_data_sync2,0,0
com.android.providers.contacts_profile_data_sync3,0,0
com.android.providers.contacts_profile_data_sync4,0,0
com.android.providers.contacts_profile_raw_contact_id,0,0
com.android.providers.contacts_profile_min_match,0,0
com.android.providers.contacts_profile_raw_contact_id,0,0
com.android.providers.contacts_profile_cluster,0,0
com.android.providers.contacts_profile_version,0,0
com.android.providers.contacts_profile_dirty,0,0
com.android.providers.contacts_profile_title_res,1,0
com.android.providers.contacts_profile_system_id,0,0
com.android.providers.contacts_profile_group_visible,0,0
com.android.providers.contacts_profile_should_sync,0,0
com.android.providers.contacts_profile_auto_add,0,0
com.android.providers.contacts_profile_favorites,1,0
com.android.providers.contacts_profile_sync1,0,0
com.android.providers.contacts_profile_sync2,0,0
com.android.providers.contacts_profile_sync3,0,0
com.android.providers.contacts_profile_sync4,0,0
com.android.providers.contacts_profile_type,0,0
com.android.providers.contacts_profile_account_type,0,0
com.android.providers.contacts_profile_data_set,0,0
com.android.providers.contacts_profile_ungrouped_visible,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_status_update_data_id,0,0
com.android.providers.contacts_profile_status,0,0
com.android.providers.contacts_profile_status_res_package,1,0
com.android.providers.contacts_profile_status_label,1,0
com.android.providers.contacts_profile_status_icon,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_exportsupport,0,0
com.android.providers.contacts_profile_shortcutsupport,0,0
com.android.providers.contacts_profile_photosupport,0,0
com.android.providers.contacts_profile_tokens,0,0
com.android.providers.contacts_profile_blockid,0,0
com.android.providers.contacts_profile_block,0,0
com.android.providers.contacts_profile_level,0,0
com.android.providers.contacts_profile_idx,0,0
com.android.providers.contacts_profile_leaves_end_block,0,0
com.android.providers.contacts_profile_end_block,0,0
com.android.providers.contacts_profile_root,0,0
com.android.providers.contacts_profile_id,1,0
com.android.providers.contacts_profile_usage_type,0,0
com.android.providers.contacts_profile_times_used,0,0
com.android.providers.contacts_profile_last_time_used,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_deleted,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile_expiration,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile__id,0,0
com.android.providers.contacts_profile__sync_account,0,0
com.android.providers.contacts_profile__sync_account_type,0,0
com.android.providers.contacts_profile_tbl,0,0
com.android.providers.contacts_profile_stat,0,0
com.android.providers.downloads_downloads_locale,0,0
com.android.providers.downloads_downloads__id,0,0
com.android.providers.downloads_downloads_method,0,0
com.android.providers.downloads_downloads_no_integrity,0,0
com.android.providers.downloads_downloads_hint,0,0
com.android.providers.downloads_downloads_otaupdate,0,0
com.android.providers.downloads_downloads__data,0,0
com.android.providers.downloads_downloads_destination,1,0
com.android.providers.downloads_downloads_no_system,0,0
com.android.providers.downloads_downloads_visibility,1,0
com.android.providers.downloads_downloads_control,1,0
com.android.providers.downloads_downloads_numfailed,0,0
com.android.providers.downloads_downloads_lastmod,0,0
com.android.providers.downloads_downloads_cookiedata,0,0
com.android.providers.downloads_downloads_useragent,0,0
com.android.providers.downloads_downloads_current_bytes,0,0
com.android.providers.downloads_downloads_etag,0,0
com.android.providers.downloads_downloads_uid,0,0
com.android.providers.downloads_downloads_otheruid,0,0
com.android.providers.downloads_downloads_scanned,0,0
com.android.providers.downloads_downloads_is_public_api,0,0
com.android.providers.downloads_downloads_allow_roaming,0,0
com.android.providers.downloads_downloads_allowed_network_types,0,0
com.android.providers.downloads_downloads_bypass_recommended_size_limit,0,0
com.android.providers.downloads_downloads_mediaprovider_uri,1,0
com.android.providers.downloads_downloads_deleted,0,0
com.android.providers.downloads_downloads_errormsg,0,0
com.android.providers.downloads_downloads_allow_write,0,0
com.android.providers.downloads_downloads_flags,0,0
com.android.providers.downloads_downloads_seq,0,0
com.android.providers.downloads_downloads_id,0,0
com.android.providers.media_external_locale,0,0
com.android.providers.media_external__id,0,0
com.android.providers.media_external__data,0,0
com.android.providers.media_external_kind,0,0
com.android.providers.media_external_height,0,0
com.android.providers.media_external_artist_key,0,0
com.android.providers.media_external_artist,1,0
com.android.providers.media_external_album_id,1,0
com.android.providers.media_external_album,1,0
com.android.providers.media_external_album_id,1,0
com.android.providers.media_external__data,0,0
com.android.providers.media_external__id,0,0
com.android.providers.media_external_audio_id,1,0
com.android.providers.media_external_playlist_id,1,0
com.android.providers.media_external_play_order,1,0
com.android.providers.media_external__id,0,0
com.android.providers.media_external_kind,0,0
com.android.providers.media_external_width,0,0
com.android.providers.media_external_height,0,0
com.android.providers.media_external_seq,0,0
com.android.providers.media_external_audio_id,1,0
com.android.providers.media_external_genre_id,1,0
com.android.providers.media_external__id,0,0
com.android.providers.media_external__data,0,0
com.android.providers.media_external_format,0,0
com.android.providers.media_external_parent,0,0
com.android.providers.media_external_date_added,1,0
com.android.providers.media_external_date_modified,1,0
com.android.providers.media_external_description,1,0
com.android.providers.media_external__display_name,0,0
com.android.providers.media_external_picasa_id,1,0
com.android.providers.media_external_orientation,1,0
com.android.providers.media_external_mini_thumb_magic,0,0
com.android.providers.media_external_bucket_id,0,0
com.android.providers.media_external_bucket_display_name,0,0
com.android.providers.media_external_isprivate,1,0
com.android.providers.media_external_album_id,1,0
com.android.providers.media_external_composer,1,0
com.android.providers.media_external_track,1,0
com.android.providers.media_external_year,1,0
com.android.providers.media_external_is_music,1,0
com.android.providers.media_external_is_alarm,1,0
com.android.providers.media_external_is_notification,1,0
com.android.providers.media_external_is_podcast,1,0
com.android.providers.media_external_bookmark,1,0
com.android.providers.media_external_artist,1,0
com.android.providers.media_external_album,1,0
com.android.providers.media_external_resolution,1,0
com.android.providers.media_external_category,1,0
com.android.providers.media_external_language,1,0
com.android.providers.media_external_mini_thumb_data,0,0
com.android.providers.media_external_media_type,0,0
com.android.providers.media_external_storage_id,0,0
com.android.providers.media_external_is_drm,0,0
com.android.providers.media_external_width,0,0
com.android.providers.media_external_height,0,0
com.android.providers.media_internal__id,0,0
com.android.providers.media_internal__data,0,0
com.android.providers.media_internal_kind,0,0
com.android.providers.media_internal_width,0,0
com.android.providers.media_internal_artist_key,1,0
com.android.providers.media_internal_artist,1,0
com.android.providers.media_internal_album_id,1,0
com.android.providers.media_internal_album_key,1,0
com.android.providers.media_internal_album_id,1,0
com.android.providers.media_internal__data,0,0
com.android.providers.media_internal__id,0,0
com.android.providers.media_internal__data,0,0
com.android.providers.media_internal_width,0,0
com.android.providers.media_internal_height,0,0
com.android.providers.media_internal_seq,0,0
com.android.providers.media_internal__id,0,0
com.android.providers.media_internal__size,0,0
com.android.providers.media_internal_format,0,0
com.android.providers.media_internal_parent,0,0
com.android.providers.media_internal_date_added,1,0
com.android.providers.media_internal_mime_type,0,0
com.android.providers.media_internal_description,0,0
com.android.providers.media_internal__display_name,0,0
com.android.providers.media_internal_picasa_id,0,0
com.android.providers.media_internal_datetaken,0,0
com.android.providers.media_internal_mini_thumb_magic,0,0
com.android.providers.media_internal_bucket_id,0,0
com.android.providers.media_internal_bucket_display_name,1,0
com.android.providers.media_internal_title_key,0,0
com.android.providers.media_internal_album_id,1,0
com.android.providers.media_internal_composer,1,0
com.android.providers.media_internal_track,1,0
com.android.providers.media_internal_is_ringtone,0,0
com.android.providers.media_internal_is_music,1,0
com.android.providers.media_internal_is_alarm,1,0
com.android.providers.media_internal_is_notification,1,0
com.android.providers.media_internal_album_artist,1,0
com.android.providers.media_internal_bookmark,1,0
com.android.providers.media_internal_artist,1,0
com.android.providers.media_internal_album,1,0
com.android.providers.media_internal_tags,1,0
com.android.providers.media_internal_category,1,0
com.android.providers.media_internal_language,1,0
com.android.providers.media_internal_mini_thumb_data,0,0
com.android.providers.media_internal_old_id,0,0
com.android.providers.media_internal_storage_id,0,0
com.android.providers.media_internal_is_drm,0,0
com.android.providers.media_internal_width,0,0
com.android.providers.partnerbookmarks_partnerBookmarks_locale,0,0
